parameter,mean,sd,2.5%,25%,50%,75%,97.5%,Bulk_ESS,Tail_ESS,Rhat
"delta[Bogado, 2021: LSTM, 6]",-2.10565814402976,0.552002938619959,-3.20534913398339,-2.47939380220772,-2.10179250269512,-1.71683209647496,-1.05868458083766,517.033355891713,1375.60583527682,1.00639945479518
"delta[Bogado, 2021: RF, 7]",-2.0607332692245,0.551786046218811,-3.1623173396936,-2.43665846939848,-2.0574462739333,-1.67163746145318,-1.0227648479877,518.107632176042,1339.77132107764,1.00644542371267
"delta[Bogado, 2021: LR, 6]",-2.04329396734918,0.552448738659423,-3.14848663043842,-2.41950887558016,-2.03897491515398,-1.6470942678111,-0.98890012026298,518.726793315561,1253.01166113326,1.00673199850909
"delta[Bogado, 2021: LR, 7]",-2.02563723987803,0.554380463293896,-3.11395434464164,-2.39569436609741,-2.02151636745581,-1.63480113286748,-0.970228081272078,513.962274325073,1435.93733342455,1.00658502974035
"delta[Bogado, 2021: LSTM, 7]",-2.01184732185776,0.553328832259554,-3.09663370329003,-2.39219195502443,-2.00762181280498,-1.61834379339226,-0.955009401874637,518.268436931173,1335.6588048821,1.00629961058531
"delta[Bogado, 2021: SVM, 5]",-1.96777388058494,0.553408178640494,-3.07244946325538,-2.34370654085743,-1.97017844626156,-1.57779095069007,-0.916700746029594,519.749437269317,1213.06250957555,1.00629718862907
"delta[Bogado, 2021: LR, 8]",-1.92504304603945,0.553639259954847,-3.02435465253529,-2.30353012746926,-1.92242305873123,-1.53708909297593,-0.860723758554243,521.471355315416,1196.91004537229,1.00657115156787
"delta[Bogado, 2021: LSTM, 8]",-1.91596340850294,0.554423986221992,-3.02867210076006,-2.2874647380647,-1.91364825199276,-1.52455022011329,-0.854343244957821,523.519095769226,1419.18570000107,1.00633855243084
"delta[Bogado, 2021: LSTM, 9]",-1.91009350392399,0.555100495915972,-3.02397643629596,-2.2940857315225,-1.90787718789143,-1.51910801189249,-0.851174740328206,526.218335642355,1413.08065125831,1.00633290631824
"delta[Bogado, 2021: LSTM, 10]",-1.88970017008208,0.554769124219336,-2.98536001843565,-2.26212787192397,-1.89095549822468,-1.49961325579206,-0.827828992221967,518.58629743639,1326.90555095564,1.00642166193845
"delta[Bogado, 2021: SVM, 6]",-1.8779697745148,0.554637085937351,-2.97921062595553,-2.25376343671286,-1.87104289591981,-1.48941351935961,-0.82204963517209,523.654387155124,1396.12191987765,1.00637009444639
"delta[Bogado, 2021: RF, 8]",-1.85977169593128,0.555480371566562,-2.93840582461433,-2.23785507603863,-1.85589206937708,-1.47357321148753,-0.805769490063875,524.213186013013,1338.7933764748,1.00639566212151
"delta[Bogado, 2021: RF, 9]",-1.85272062609701,0.555138756630952,-2.9486881949794,-2.2250071929291,-1.85260916105974,-1.4613441315817,-0.788481434585303,523.863610330994,1377.60674784397,1.00660560534304
"delta[Bogado, 2021: RF, 10]",-1.82968145924596,0.555449944135458,-2.92664247985604,-2.21231621053903,-1.8259344994144,-1.4413499284722,-0.782402747109526,526.157476352085,1322.10089620508,1.00628303156493
"delta[Bogado, 2021: SVM, 7]",-1.82207936787483,0.555447759051343,-2.92118934694026,-2.19747502485887,-1.82158124390176,-1.43158109866281,-0.766132669671918,523.231469923544,1309.19809565641,1.00654000497508
"delta[Bogado, 2021: LR, 9]",-1.81681287819135,0.555991089528641,-2.90831498656833,-2.19589475327964,-1.81526014505986,-1.41917383093324,-0.767643898152079,523.423107067552,1343.97481556902,1.00644683321511
"delta[Bogado, 2021: LR, 10]",-1.79233065097909,0.556999998357698,-2.88439283356519,-2.1719501000524,-1.7901273717373,-1.40258144661649,-0.737215644029667,526.381387700023,1345.78551427695,1.00646487435381
"delta[Bogado, 2021: SVM, 8]",-1.71486703018994,0.558951600253237,-2.83348632032798,-2.09658316815503,-1.71438034303701,-1.32051807373875,-0.654919241793868,529.43286499518,1459.77568551513,1.00618150914516
"delta[Bogado, 2021: SVM, 9]",-1.63614848998926,0.558954531742486,-2.74013458315738,-2.01576207857157,-1.63044895910228,-1.24799843166114,-0.573237393260859,527.743408031208,1307.59063948229,1.00642648259378
"delta[Bogado, 2021: RF, 11]",-1.56873887139484,0.560238963095447,-2.68065648910082,-1.94750058575913,-1.56588921445501,-1.17597113723567,-0.503463279404583,532.848741883927,1285.13043964189,1.00623614809215
"delta[Bogado, 2021: SVM, 10]",-1.54097054469378,0.562288877836413,-2.64256218749109,-1.92555031841072,-1.54176083233458,-1.14717280644356,-0.451940607254454,536.371366587186,1444.49359393768,1.00568076107471
"delta[Bogado, 2021: LSTM, 11]",-1.53278464851261,0.56441550824069,-2.64164806332795,-1.91357283168498,-1.5372114461721,-1.13628183581041,-0.455000897773417,534.979975492884,1315.36799041337,1.00633821987134
"delta[Bogado, 2021: LSTM, 12]",-1.52432754109316,0.559983205336828,-2.62271351933125,-1.89643198441506,-1.5256028579496,-1.13373965641734,-0.451364971144599,532.410744404633,1315.42175958359,1.00639544618686
"delta[Bogado, 2021: LR, 11]",-1.4898845909723,0.564621317851459,-2.59145847994084,-1.8814846939719,-1.49161774909833,-1.09524474285278,-0.403684763807849,535.606886790208,1355.44199965927,1.00624241914294
"delta[Bogado, 2021: RF, 12]",-1.43994508947411,0.5638496226904,-2.54643823683819,-1.82590829738038,-1.43658049050732,-1.04839000340575,-0.379436003200964,535.963112203515,1444.8997284344,1.00638736777324
"delta[Bogado, 2021: SVM, 11]",-1.40556409290295,0.564166382981554,-2.50606338014366,-1.79233119942787,-1.40480027835323,-1.0070258918446,-0.340972152205714,536.662313995744,1397.93038744105,1.00628760720446
"delta[Bogado, 2021: SVM, 12]",-1.36923627220984,0.563536571482326,-2.48363812441945,-1.75455473935386,-1.3731001223231,-0.973283458548474,-0.274620879926823,539.63480105363,1452.16832036884,1.00627230948928
"delta[Bogado, 2021: RF, 13]",-1.36285482713834,0.565529137892126,-2.48687004791057,-1.75076140915798,-1.35477894569603,-0.97263331522274,-0.280778456437327,536.231053304207,1493.45911726314,1.00619173366587
"delta[Bogado, 2021: LR, 12]",-1.359152932988,0.564693880052751,-2.48454036874072,-1.73512032790498,-1.3627456044251,-0.962033860016175,-0.276236664713826,536.939855585816,1408.91123795769,1.00669824551983
"delta[Bogado, 2021: LR, 13]",-1.24122643814645,0.567706290914962,-2.35768791392709,-1.6282936297847,-1.24110710878789,-0.847294057950102,-0.161226153004034,545.744539348409,1460.92594897355,1.00607441959279
"delta[Bogado, 2021: LR, 14]",-1.06585544485097,0.57673006321296,-2.19924512036801,-1.45486290732177,-1.06328073498532,-0.664296999229233,0.0341427408547259,554.014154993758,1403.0345290681,1.00582002194102
"delta[Bogado, 2021: LSTM, 13]",-1.05952678572483,0.573785555885332,-2.19509631082255,-1.45590140816084,-1.05883710645941,-0.655259207531385,0.0503874528846665,560.952777800185,1496.64762583224,1.00543125485054
"delta[Bogado, 2021: LSTM, 14]",-1.03103222536323,0.579045937962633,-2.17551748330172,-1.42339167089161,-1.03150584072495,-0.629510246704282,0.0644133016374557,560.103492677887,1476.59973215559,1.0062153721045
"delta[Bogado, 2021: LSTM, 15]",-1.02990429452322,0.578087643447083,-2.17890865774499,-1.42139105874706,-1.01589428570128,-0.635123675341071,0.0824678739871569,555.319450399471,1495.88838577851,1.00603714446007
"delta[Bogado, 2021: RF, 14]",-0.962333700534815,0.578947159316883,-2.09095135691821,-1.36123910189313,-0.959646857901507,-0.553358748119196,0.141702259302909,568.445931126708,1527.85497839482,1.00597393237646
"delta[Bogado, 2021: SVM, 13]",-0.955109871946443,0.579656608303471,-2.11124769639208,-1.34310501102252,-0.948431932279655,-0.561124653016104,0.177768120084975,562.372277743655,1306.45780445166,1.00562852072511
"delta[Bogado, 2021: RF, 15]",-0.852204541959368,0.580255639347325,-2.00786434617869,-1.23937435712171,-0.846511927916676,-0.447649893832905,0.251237522451308,572.788376673498,1490.86908675882,1.00544300903956
"delta[Bogado, 2021: SVM, 14]",-0.84851918555457,0.583108644641517,-2.00396862108737,-1.24814872665295,-0.843476673973249,-0.444991413810566,0.271151920281234,572.488666381323,1578.23377920345,1.00614997483188
"delta[Bogado, 2021: LR, 15]",-0.854827118950585,0.580023216011844,-2.00069148775844,-1.25734871268441,-0.846185254868016,-0.455731726536579,0.245105803265632,584.785104783477,1703.81236039249,1.00583874039944
"delta[Bogado, 2021: SVM, 15]",-0.843976935957931,0.583608684220681,-2.01432670483288,-1.23690512811381,-0.842180210892819,-0.439693412425939,0.270479298629269,567.327080691958,1453.29381140344,1.00608905818733
"delta[Carvajal, 2018: RF, 1]",-1.81680412286084,0.600399532133075,-2.97906449458502,-2.23298842963753,-1.81626803125262,-1.40337612774677,-0.649167272295208,652.19780824779,2161.04937465546,1.0066043405288
"delta[Carvajal, 2018: GMM, 1]",-1.8040011553026,0.605464209027489,-2.97441321951726,-2.21195713839309,-1.81076405073809,-1.3995117160813,-0.621092372603539,683.368273856507,1918.78904519145,1.00622222282375
"delta[Carvajal, 2018: GBM, 1]",-1.75904627006173,0.603846658784999,-2.94588297732664,-2.17039132711658,-1.76570265799122,-1.35090939882992,-0.589706953621458,655.891954623248,2149.57730019202,1.00597152070623
"delta[Carvajal, 2018: RF, 2]",-1.71424107976615,0.604464745725158,-2.88015275402873,-2.12552331045678,-1.72438009137162,-1.30388809053533,-0.535887527324459,667.189829823999,2307.74241061292,1.0065123163243
"delta[Carvajal, 2018: GBM, 2]",-1.67608929210938,0.606776427387599,-2.86387959074739,-2.10027568625206,-1.68351009248782,-1.2581990845722,-0.506817321511752,682.483335712973,2003.76880267599,1.00621816347252
"delta[Carvajal, 2018: SARIMAX, 1]",-1.69312052400528,0.618222326127767,-2.8762019503986,-2.12039523526264,-1.69722659233161,-1.26006330902455,-0.485810587271192,706.069923112675,2631.78797588268,1.00557315983758
"delta[Carvajal, 2018: GMM, 2]",-1.67721738429119,0.606701328323183,-2.86822634337428,-2.09499848609281,-1.67795701888199,-1.25880632068339,-0.515810968675543,674.181705431554,2137.53367667447,1.00632873112341
"delta[Carvajal, 2018: SARIMAX, 2]",-1.59953152036711,0.615397703496074,-2.79204767530905,-2.02682333182643,-1.61295805074806,-1.17546339792095,-0.400087095522705,704.998510334829,2105.63458080989,1.00529656472436
"delta[Chakraborty, 2019: Hybrid, 1]",-2.60894079328612,0.606720918905581,-3.80322789679228,-3.01304423125594,-2.60181013898286,-2.20854185565292,-1.40784252933462,773.342735475438,2613.52190616966,1.00640469729026
"delta[Chakraborty, 2019: Hybrid, 2]",-2.60382297456707,0.611688714157002,-3.80579143623886,-3.02094689766623,-2.60388534408009,-2.18717446696493,-1.42582417769044,768.926652499409,2294.99430648426,1.00602385720955
"delta[Chakraborty, 2019: ARIMA, 1]",-2.56756071115847,0.608475438269871,-3.76475628314577,-2.97518063006344,-2.56289477044745,-2.14786718722665,-1.36373237657069,744.06310448145,2266.82281785374,1.00703363585385
"delta[Chakraborty, 2019: ANN, 1]",-2.31421544189322,0.613421965768149,-3.53860557121154,-2.73468858726761,-2.30622952005013,-1.89270116060451,-1.12490313668047,741.791864603671,2366.2254212236,1.00646285441394
"delta[Chakraborty, 2019: Hybrid, 3]",-2.39002073480995,0.610545462921767,-3.5867448557755,-2.80323168950839,-2.40065893782278,-1.97616590406835,-1.20843716419465,747.293085971363,2439.743097074,1.0065706131996
"delta[Chakraborty, 2019: Hybrid, 4]",-1.87025467794787,0.626273965039365,-3.08170048961902,-2.30138123258194,-1.8747981580026,-1.44575555543561,-0.660129749000384,807.56791154282,2327.31489301896,1.00630998236313
"delta[Chakraborty, 2019: Hybrid, 5]",-1.86739780774684,0.631597175871054,-3.13873020841636,-2.29244444474724,-1.86374864646811,-1.4476367414215,-0.62548535366299,814.557684536106,2199.73275583356,1.00612306582242
"delta[Chakraborty, 2019: ARIMA, 2]",-1.87329957689954,0.625358507881755,-3.10031322687682,-2.28958408111968,-1.87302397594937,-1.4533213377302,-0.652115963711179,791.786486512479,2358.57576190762,1.00631162021893
"delta[Chakraborty, 2019: Hybrid, 6]",-1.84114749225451,0.629116078958754,-3.06317621077559,-2.26598996912841,-1.8493036205343,-1.41223455366344,-0.602879768062778,843.09127794087,2472.6899194252,1.00544906807609
"delta[Chakraborty, 2019: ANN, 2]",-1.6950957547517,0.627408707597756,-2.91525089279814,-2.12562495037027,-1.68662177552725,-1.27153739613755,-0.484104827187016,796.340178761014,2423.208588242,1.0058939808819
"delta[Chakraborty, 2019: Hybrid, 7]",-1.63871219979339,0.639012475912376,-2.90259725314652,-2.07798518825814,-1.64536409091514,-1.20805248711981,-0.368121550324226,813.642208322125,2838.33850760543,1.00628769326596
"delta[Chakraborty, 2019: Hybrid, 8]",-1.63230497113993,0.643658222384566,-2.88249831029081,-2.06575243203378,-1.62753626875985,-1.19536624230255,-0.381734005524264,837.037511514213,2426.629301743,1.00632187786372
"delta[Chakraborty, 2019: Hybrid, 9]",-1.62492690930508,0.633545054467007,-2.85962516262663,-2.04826761928932,-1.61817356327498,-1.19566082633915,-0.38336508877351,844.886152699348,2609.8939262546,1.00521522994228
"delta[Chakraborty, 2019: ANN, 3]",-1.46903724577531,0.639259982930756,-2.70368536278145,-1.90545157159084,-1.47220387626619,-1.0424713740619,-0.189291559996391,790.729727818941,2649.05009871126,1.0066193654243
"delta[Chakraborty, 2019: ARIMA, 3]",-1.59756604636562,0.632578585873394,-2.86027389305792,-2.01765893505063,-1.59219064283881,-1.17448714524618,-0.33733279614542,787.572934678769,2717.88104904043,1.00569517259376
"delta[Chakraborty, 2020: Gaussian Process (GP)]",-2.14284023617297,0.641292793389986,-3.37727694674672,-2.58115268614611,-2.14317053543574,-1.71211658903406,-0.876968000749936,810.858479290447,2130.03739560282,1.00486707609119
"delta[Chakraborty, 2020: ARIMA]",-1.90474899832276,0.623327662320945,-3.10620845794745,-2.33061367597204,-1.91577323190976,-1.48753274312326,-0.65091387079237,745.626066665086,2624.00784809882,1.00568310825477
"delta[Chakraborty, 2020: GMM]",-1.7551107068841,0.618262613396097,-2.94152503604401,-2.17293418969813,-1.76363081862189,-1.3436346913702,-0.515115013968677,755.950598696017,2509.02139192331,1.00528742181329
"delta[Chakraborty, 2020: RF]",-1.73589303694004,0.616362774566049,-2.9241423473546,-2.15859532907536,-1.74020907427386,-1.32650596547628,-0.517505428690272,742.390225272913,2596.0827422921,1.00584976791274
"delta[Chumpu, 2019: ARIMA, 1]",-2.48643172195445,0.61164082072874,-3.65914868873756,-2.90060707791203,-2.48740381011698,-2.07389558798276,-1.29642097791376,791.934186812066,2082.51872452483,1.00558323129563
"delta[Chumpu, 2019: ARIMA, 2]",-2.38907696472244,0.617374420295132,-3.57875994861296,-2.80960757785106,-2.38909096171747,-1.96527297600072,-1.1934969293826,803.719776395902,2383.2720858077,1.00569151140758
"delta[Chumpu, 2019: ARIMA, 3]",-2.37618456197957,0.618120826274739,-3.57690632079141,-2.80105449494133,-2.37508089807257,-1.96292583127967,-1.15902672141815,780.026481656253,2399.35600154019,1.00567383624962
"delta[Chumpu, 2019: ARIMA, 4]",-2.17973227067951,0.621626400316691,-3.37433124435291,-2.60322658397523,-2.16894108186203,-1.75799892454067,-0.957477803485277,797.221164688231,2100.22325965802,1.00564463682881
"delta[Chumpu, 2019: ARIMA, 5]",-2.12680942386254,0.630715627464063,-3.35715203216737,-2.56145170180143,-2.1299571805284,-1.70009866221523,-0.90377204070868,810.755071093842,2727.81795674475,1.00604906797979
"delta[Chumpu, 2019: ARIMA, 6]",-2.10740227511479,0.620905321978622,-3.29853591869873,-2.52871691261399,-2.11344730834988,-1.68254259797933,-0.898612688809435,789.757270165621,2454.47911054292,1.00539869591895
"delta[Chumpu, 2019: ARIMA, 7]",-2.07709831814694,0.623550381879876,-3.26667493358315,-2.51178992691673,-2.07120406108127,-1.66016413540971,-0.848371765542796,811.124604673788,2314.86167024058,1.00601363927283
"delta[Chumpu, 2019: ARIMA, 8]",-2.04376487367832,0.623554309588497,-3.23533780683008,-2.46878107341106,-2.05212580118293,-1.61995178715402,-0.795035251648228,826.010748557856,2299.24872755565,1.00578996892097
"delta[Chumpu, 2019: ARIMA, 9]",-2.03709101662134,0.626225697733784,-3.24271239003398,-2.47604491865378,-2.03725628280631,-1.60434662694121,-0.82303234861008,785.692354067205,2052.39663144967,1.00598518591546
"delta[Chumpu, 2019: SARIMA, 1]",-1.87069421164885,0.626360938270317,-3.08646307177284,-2.30349547879043,-1.86828548075743,-1.44932951197166,-0.630896960018582,791.034697851506,2133.51300981002,1.00560793441041
"delta[Chumpu, 2019: SARIMA, 2]",-1.81749153757616,0.63009601978775,-3.04962419291303,-2.24453211718957,-1.82222088995876,-1.38000062906996,-0.605388564906378,835.791241055115,2338.11507668788,1.00518344496928
"delta[Chumpu, 2019: SARIMA, 3]",-1.78323372856628,0.631061177838078,-3.0152968206815,-2.21923041195462,-1.78285750933495,-1.35854009522966,-0.537098069721132,820.963868099508,2244.15940461183,1.00560007218889
"delta[Chumpu, 2019: ARIMA, 10]",-1.91952871845201,0.635889966304027,-3.16548685455463,-2.35190137686656,-1.92454948864788,-1.4836489094865,-0.697761268771938,852.134653928263,2358.06162470416,1.00519125282506
"delta[Chumpu, 2019: SARIMA, 4]",-1.72914719809383,0.634640300368073,-2.9744363714147,-2.16477029880665,-1.73109602870496,-1.30766851497031,-0.466436397807043,830.389546529134,2535.97671880586,1.00546347099572
"delta[Chumpu, 2019: SARIMA, 5]",-1.7045046864661,0.633792631013824,-2.92188137191282,-2.13848559000146,-1.71394236906168,-1.27767217308409,-0.470034332471111,827.521497198008,2284.851239523,1.00527780455746
"delta[Chumpu, 2019: ARIMA, 11]",-1.83279800626161,0.631891371453743,-3.08359820094608,-2.25608068547187,-1.83367645925992,-1.40308356055003,-0.618562953583243,855.665223402395,2336.34912238258,1.00528119734102
"delta[Chumpu, 2019: SARIMA, 6]",-1.63751002174428,0.641812528871733,-2.90102977976383,-2.07287743315898,-1.6336257799041,-1.20659392130945,-0.384880642496824,863.529787305157,2582.01022049742,1.0052679991163
